timestamp_s,encoder_counts,micrometer_mm
1.0062322250005309,8445,1.9660000000000002
1.01128701000016,8499,1.9660000000000002
1.0163267580001047,8530,1.9660000000000002
1.02148078800019,8549,1.9660000000000002
1.0265420370005813,8560,1.9660000000000002
1.031599174000803,8582,1.9660000000000002
1.0366552750001574,8627,1.9660000000000002
1.0417108750007174,8674,1.9660000000000002
1.0467664190000505,8728,1.9660000000000002
1.0518220380008643,8774,1.9660000000000002
1.0568766200003665,8804,1.9660000000000002
1.0619327570002497,8824,1.9660000000000002
1.0669968950005568,8836,1.9778
1.0720174190000762,8865,1.9783000000000002
1.0770734640000228,8913,1.9786000000000001
1.0821298230002867,8968,1.9789
1.087185775000762,9024,1.9796
1.0922415610002645,9064,1.9801000000000002
1.0972971979999784,9088,1.9806000000000001
1.1023534280002423,9103,1.9812
1.1074101390004216,9115,1.9822000000000002
1.1124661100002413,9140,1.9834
1.1175217840000187,9189,1.9842000000000002
1.1225774580007055,9244,1.9849
1.1276334660005887,9301,1.986
1.1326896220007256,9342,1.9867000000000001
1.137745537000228,9367,1.9867000000000001
1.1428010820000054,9379,1.9867000000000001
1.1478570520002904,9391,1.9867000000000001
1.1529129860000467,9416,1.9867000000000001
1.1579690490007124,9467,1.9867000000000001
1.1630245940004897,9503,1.9867000000000001
1.1680828050002674,9515,1.9867000000000001
1.1731375530007426,9515,1.9867000000000001
1.1781553000000713,9527,1.9867000000000001
1.1832109189999755,9559,1.9867000000000001
1.1882663150008739,9603,1.9867000000000001
1.1933216930001436,9624,1.9867000000000001
1.1983769970001958,9638,1.9867000000000001
1.2034323190000578,9648,1.9867000000000001
1.2084876600001735,9655,1.9867000000000001
1.213543853000374,9685,1.9867000000000001
1.2186001019999821,9733,1.9867000000000001
1.2236556090001613,9780,1.9867000000000001
1.228711024000404,9834,1.9867000000000001
1.2337671430004775,9874,1.9867000000000001
1.2388228730005721,9905,1.9867000000000001
1.2438786210004764,9919,1.9867000000000001
1.2489344440000423,9930,1.9867000000000001
1.25399022900001,9959,1.9867000000000001
1.259045125000739,10010,1.9867000000000001
